# Version 1.00
#
freq[Hz];re:Trc1_S21;im:Trc1_S21;
1.072586293146573E+09;-3.330428516632542E-01;9.895333791546297E-01;
1.073086543271636E+09;-3.261540449544099E-01;9.922909209772686E-01;
1.073586793396698E+09;-3.194738248577638E-01;9.951277553973537E-01;
1.074087043521761E+09;-3.124109257284329E-01;9.975619425699439E-01;
1.074587293646823E+09;-3.055876542681892E-01;1.000403360794362E+00;
1.075087543771886E+09;-2.988816305660711E-01;1.003129687331663E+00;
1.075587793896949E+09;-2.918672286737097E-01;1.005918551000855E+00;
1.076088044022011E+09;-2.849534146828305E-01;1.008452713785028E+00;
1.076588294147074E+09;-2.780113304996393E-01;1.010977817923614E+00;
1.077088544272136E+09;-2.712008588007564E-01;1.013919129641203E+00;
1.077588794397199E+09;-2.642492772894848E-01;1.016529159280450E+00;
1.078089044522261E+09;-2.571181078450566E-01;1.019280976504287E+00;
1.078589294647324E+09;-2.500531656314818E-01;1.021998823711554E+00;
1.079089544772386E+09;-2.429537790612898E-01;1.024626260423133E+00;
1.079589794897449E+09;-2.358236687372376E-01;1.027349281456591E+00;
1.080090045022511E+09;-2.287904857332325E-01;1.030037113782343E+00;
1.080590295147574E+09;-2.214305989260352E-01;1.032730259034010E+00;
1.081090545272636E+09;-2.141654423468862E-01;1.035543503524202E+00;
1.081590795397699E+09;-2.067453165706192E-01;1.037975550440739E+00;
1.082091045522761E+09;-1.996182880383985E-01;1.040672120579035E+00;
1.082591295647824E+09;-1.921475919212970E-01;1.043095835381692E+00;
1.083091545772887E+09;-1.846095012282461E-01;1.045759509772546E+00;
1.083591795897949E+09;-1.770585885026484E-01;1.048279145724789E+00;
1.084092046023011E+09;-1.695123902613528E-01;1.050891273965419E+00;
1.084592296148074E+09;-1.618692466667355E-01;1.053311238174973E+00;
1.085092546273137E+09;-1.540614674774893E-01;1.055990054676676E+00;
1.085592796398199E+09;-1.464333133218250E-01;1.058305370929124E+00;
